"days","Cat_1","Cat_2","L_Start","M_Start","H_Start","average_duration","std_duration","Activity","Var_1","Var_2"
"Friday","(44,64]","Male",1,23,23,501.545261152448,89.1632500566366,"Sleeping>5Hrs","CohAge","SEX2"
"Friday","(44,64]","Female",4,21.5,23,508.512419318914,131.164807202102,"Sleeping>5Hrs","CohAge","SEX2"
"Friday","(64,85]","Male",21,21,23,547.620029824713,53.6986263750286,"Sleeping>5Hrs","CohAge","SEX2"
"Friday","(64,85]","Female",0,21,22,470.725301888459,109.81763660685,"Sleeping>5Hrs","CohAge","SEX2"
"Saturday","(14,25]","Male",0,4,23,657.763576496308,241.240019774471,"Sleeping>5Hrs","CohAge","SEX2"
"Saturday","(14,25]","Female",0,4,22,539.357036227024,119.410781129901,"Sleeping>5Hrs","CohAge","SEX2"
"Saturday","(25,44]","Male",0,22,23,507.359489062376,73.3890811736724,"Sleeping>5Hrs","CohAge","SEX2"
"Saturday","(25,44]","Female",0,23,23,492.588408216571,120.641745052425,"Sleeping>5Hrs","CohAge","SEX2"
"Saturday","(44,64]","Male",0,22,23,526.92121561056,142.319710537765,"Sleeping>5Hrs","CohAge","SEX2"
"Saturday","(44,64]","Female",0,0,23,486.279679615793,95.2817740440224,"Sleeping>5Hrs","CohAge","SEX2"
"Saturday","(64,85]","Male",0,23,23,499.776203355639,75.719621715659,"Sleeping>5Hrs","CohAge","SEX2"
"Saturday","(64,85]","Female",0,22,23,480.426579657319,80.6442663495366,"Sleeping>5Hrs","CohAge","SEX2"
"Sunday","(14,25]","Male",0,4,23,345.788148703236,155.294894613767,"Sleeping","CohAge","SEX2"
"Sunday","(14,25]","Female",0,4,23,410.590088180349,135.357109082976,"Sleeping","CohAge","SEX2"
"Sunday","(25,44]","Male",1,4,23,391.24470938308,215.846980406972,"Sleeping","CohAge","SEX2"
"Sunday","(25,44]","Female",0,4,23,365.893407938686,163.534501010491,"Sleeping","CohAge","SEX2"
"Sunday","(44,64]","Male",0,4,23,344.820154285242,167.834243427267,"Sleeping","CohAge","SEX2"
"Sunday","(44,64]","Female",0,4,23,322.315274199409,168.013959885568,"Sleeping","CohAge","SEX2"
"Sunday","(64,85]","Male",0,4,23,320.51087599589,163.917929896426,"Sleeping","CohAge","SEX2"
"Sunday","(64,85]","Female",0,4,23,306.768263527942,200.326631149215,"Sleeping","CohAge","SEX2"
"Tuesday","(14,25]","Male",4,13.5,23,466.182431597447,146.126197563489,"Sleeping","CohAge","SEX2"
"Tuesday","(14,25]","Female",4,13,22,333.841835269976,155.26380069589,"Sleeping","CohAge","SEX2"
"Tuesday","(25,44]","Male",1,4,23,274.97217717141,148.445100350241,"Sleeping","CohAge","SEX2"
"Tuesday","(25,44]","Female",4,4,23,397.688675296968,224.467622196633,"Sleeping","CohAge","SEX2"
"Tuesday","(44,64]","Male",0,4,23,287.831187691206,133.14733116736,"Sleeping","CohAge","SEX2"
"Tuesday","(44,64]","Female",1,4,23,320.150588672999,184.413921280283,"Sleeping","CohAge","SEX2"
"Tuesday","(64,85]","Male",0,4,23,257.968192109431,168.895257331119,"Sleeping","CohAge","SEX2"
"Tuesday","(64,85]","Female",3,4,23,255.5095494817,164.214434626539,"Sleeping","CohAge","SEX2"
"Wednesday","(14,25]","Male",4,4,23,463.316262035307,183.556493225479,"Sleeping","CohAge","SEX2"
"Wednesday","(14,25]","Female",1,4,21,332.6359528841,106.841646020623,"Sleeping","CohAge","SEX2"
"Wednesday","(25,44]","Male",1,4,23,298.387682349432,192.560061773221,"Sleeping","CohAge","SEX2"
"Wednesday","(25,44]","Female",4,4,23,349.609190263365,203.542008070935,"Sleeping","CohAge","SEX2"
"Wednesday","(44,64]","Male",4,4,23,284.911905066861,178.718945077339,"Sleeping","CohAge","SEX2"
"Wednesday","(44,64]","Female",0,4,23,301.345175445673,172.992230833801,"Sleeping","CohAge","SEX2"
"Wednesday","(64,85]","Male",4,4,23,416.849687677483,173.35088701065,"Sleeping","CohAge","SEX2"
"Wednesday","(64,85]","Female",0,4,22,319.104899472749,165.430823109111,"Sleeping","CohAge","SEX2"
"Monday","(14,25]","Male",1,4,22,396.099149881627,154.855948347314,"Sleeping","CohAge","SEX2"
"Monday","(14,25]","Female",1,4,22,400.935855242948,145.771128039199,"Sleeping","CohAge","SEX2"
"Monday","(25,44]","Male",0,4,23,303.327290407963,187.544312870726,"Sleeping","CohAge","SEX2"
"Monday","(25,44]","Female",0,4,23,278.563294196129,172.874580856078,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Male",1,4,23,281.382613727087,162.100452959707,"Sleeping","CohAge","SEX2"
"Monday","(44,64]","Female",0,4,23,247.639104556531,170.630946552009,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Male",1,4,23,344.65303900351,176.02977798949,"Sleeping","CohAge","SEX2"
"Monday","(64,85]","Female",0,4,23,267.380797758557,156.695032923934,"Sleeping","CohAge","SEX2"
"Thursday","(14,25]","Male",1,4,22,368.79570489016,161.844866812444,"Sleeping","CohAge","SEX2"
"Thursday","(14,25]","Female",0,4,20,302.240099249846,135.697808464013,"Sleeping","CohAge","SEX2"
"Thursday","(25,44]","Male",2,4,23,342.959885573526,193.410637467599,"Sleeping","CohAge","SEX2"
"Thursday","(25,44]","Female",1,4,23,289.918978088934,197.646782221775,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Male",4,4,23,256.189929425508,195.291559516278,"Sleeping","CohAge","SEX2"
"Thursday","(44,64]","Female",0,4,23,302.595064513386,158.540190549341,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Male",0,4,23,250.726198260651,176.746449402682,"Sleeping","CohAge","SEX2"
"Thursday","(64,85]","Female",4,4,23,293.445116836328,162.635612349265,"Sleeping","CohAge","SEX2"
"Friday","(14,25]","Male",4,17,22,426.181567602172,183.298774907363,"Sleeping","CohAge","SEX2"
"Friday","(14,25]","Female",0,4,21,296.506310210479,222.649214795208,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Male",2,4,23,306.151665153135,196.792606144205,"Sleeping","CohAge","SEX2"
"Friday","(25,44]","Female",4,4,23,354.492637352698,213.634005599544,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Male",1,4,23,342.313930922953,189.850023242443,"Sleeping","CohAge","SEX2"
"Friday","(44,64]","Female",4,4,23,426.751049100763,201.96936938966,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Male",4,4,23,330.004079977072,207.272063862256,"Sleeping","CohAge","SEX2"
"Friday","(64,85]","Female",0,4,23,272.513560085324,157.516118431121,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Male",0,4,23,513.011710587848,296.507928878027,"Sleeping","CohAge","SEX2"
"Saturday","(14,25]","Female",0,4,22,434.906494785341,208.991932795136,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Male",0,4,23,328.965870096927,192.454230021435,"Sleeping","CohAge","SEX2"
"Saturday","(25,44]","Female",0,4,23,328.2238100309,192.770017731402,"Sleeping","CohAge","SEX2"
"Saturday","(44,64]","Male",0,4,23,318.982161246231,211.679983946073,"Sleeping","CohAge","SEX2"
"Saturday","(44,64]","Female",0,4,23,319.804467579315,180.429344143855,"Sleeping","CohAge","SEX2"
"Saturday","(64,85]","Male",0,4,23,306.826884269297,180.378520681149,"Sleeping","CohAge","SEX2"
"Saturday","(64,85]","Female",0,4,23,317.512811863133,172.535354312253,"Sleeping","CohAge","SEX2"
"Sunday","(14,25]","$15,000 to $24,999",0,0,0,395,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(14,25]","$25,000 to $34,999",4,13,22,525,165.000006316488,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(14,25]","$35,000 to $49,999",0,0,23,409.831855739738,31.7019890846846,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(14,25]","$50,000 to $59,999",4,13,22,375,15.0000001685294,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(14,25]","$60,000 to $74,999",4,13.5,23,432.5,47.5000005916096,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(14,25]","$75,000 to $99,999",1,4,23,482.155285517493,159.011727394897,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(14,25]","$100,000 to $149,999",4,13.5,23,495,105.000003540374,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(14,25]","$150,000 and over",4,4,23,425.897141714323,43.1379062996924,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(25,44]","Less than $14,999",22,23,23,518.436173632383,28.7894271384791,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(25,44]","$15,000 to $24,999",0,20,23,492.15968926929,114.668287120763,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(25,44]","$25,000 to $34,999",0,21,21,473.461154850669,92.8410387188047,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(25,44]","$35,000 to $49,999",0,22,22,546.671637235658,180.856826051649,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(25,44]","$50,000 to $59,999",0,4,22,504.907127608595,192.450222195249,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(25,44]","$60,000 to $74,999",1,21,22,577.153739167523,184.014442035468,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(25,44]","$75,000 to $99,999",4,21,22,503.479846143369,86.7663107884793,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(25,44]","$100,000 to $149,999",0,22,23,491.668754637851,64.6554837279718,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(25,44]","$150,000 and over",21,22,23,505.241431344065,82.0958242826958,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(44,64]","Less than $14,999",0,23,23,540.208361832109,71.1724515691494,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(44,64]","$15,000 to $24,999",0,22,22,400.097953227994,56.1512045785992,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(44,64]","$25,000 to $34,999",1,21,23,484.619154155988,92.3540662393302,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(44,64]","$35,000 to $49,999",1,23,23,467.711144446269,92.7197668405983,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(44,64]","$50,000 to $59,999",0,11,23,373.461041859214,60.2390332407461,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(44,64]","$60,000 to $74,999",1,20,22,554.809438320787,89.5500752551153,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(44,64]","$75,000 to $99,999",4,22,22,496.205944961808,126.031487446467,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(44,64]","$100,000 to $149,999",20,23,23,475.120465913846,42.3114421462648,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(44,64]","$150,000 and over",0,22,22,471.594569179614,84.5248976249983,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(64,85]","Less than $14,999",20,21,22,756.893476940765,289.041237865716,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(64,85]","$15,000 to $24,999",2,22,22,475.229504633726,81.4103024144669,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(64,85]","$25,000 to $34,999",0,22,23,477.416553392786,64.7775534636553,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(64,85]","$35,000 to $49,999",0,21,23,469.64436400323,67.1522828827459,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(64,85]","$50,000 to $59,999",6,16,23,404.088791991075,71.4796743030728,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(64,85]","$60,000 to $74,999",3,19,22,453.317246785913,59.0811911464894,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(64,85]","$75,000 to $99,999",0,22,23,478.400661483621,99.8495896999559,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(64,85]","$100,000 to $149,999",0,0,23,445.05219553154,37.4130513754809,"Sleeping>5Hrs","CohAge","IncomeNew"
"Sunday","(64,85]","$150,000 and over",1,1,22,472.233726639502,48.4306564027881,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(14,25]","Less than $14,999",22,22,22,450,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(14,25]","$50,000 to $59,999",22,23,23,521.045773467353,10.9999048789309,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(14,25]","$150,000 and over",4,13.5,23,495,135.000000510311,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(25,44]","Less than $14,999",4,23,23,559.398279249537,196.770396093652,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(25,44]","$15,000 to $24,999",23,23,23,410,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(25,44]","$25,000 to $34,999",4,4,23,487.915341452999,150.040358281608,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(25,44]","$50,000 to $59,999",21,23,23,481.040281385745,21.3702286301423,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(25,44]","$60,000 to $74,999",19,19,19,545,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(25,44]","$75,000 to $99,999",1,21,21,398.897839930064,31.2477172788395,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(25,44]","$100,000 to $149,999",22,22,23,442.810671504612,78.4121177471472,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(25,44]","$150,000 and over",22,22,23,459.720362290695,36.8998604689005,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(44,64]","Less than $14,999",1,1,23,540.621722519281,88.4423578841866,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(44,64]","$15,000 to $24,999",4,4,22,504.438879057337,144.801835427725,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(44,64]","$25,000 to $34,999",1,1,1,390,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(44,64]","$35,000 to $49,999",21,23,23,415.944547972699,85.6297212734093,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(44,64]","$50,000 to $59,999",4,23,23,519.362325566668,101.822473226232,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(44,64]","$60,000 to $74,999",0,0,21,433.526410833168,70.2008675878367,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(44,64]","$75,000 to $99,999",8,21,23,438.159257192278,54.1863448178902,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(44,64]","$100,000 to $149,999",22,22,23,514.298918885774,71.5809052478119,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(44,64]","$150,000 and over",22,23,23,492.416724555064,26.8880866277354,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(64,85]","Less than $14,999",0,21,21,488.843129371813,151.935950426051,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(64,85]","$25,000 to $34,999",4,21,22,444.040880925865,75.9043489717909,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(64,85]","$35,000 to $49,999",18,18,18,510,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(64,85]","$60,000 to $74,999",23,23,23,510,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(64,85]","$75,000 to $99,999",22,22,22,360,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Tuesday","(64,85]","$100,000 to $149,999",2,2,22,394.251247223733,96.6281639131978,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(14,25]","Less than $14,999",23,23,23,420,5.68434197401361e-14,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(14,25]","$60,000 to $74,999",1,12,21,527.321402479355,127.628017273907,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(14,25]","$75,000 to $99,999",4,21,23,514.723304060726,131.371380670329,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(25,44]","Less than $14,999",23,23,23,690,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(25,44]","$25,000 to $34,999",4,22,23,547.786102565762,116.442375716453,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(25,44]","$35,000 to $49,999",22,22,22,451,5.68434208352763e-14,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(25,44]","$50,000 to $59,999",19,19,21,501.47960690691,113.813104987196,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(25,44]","$60,000 to $74,999",22,22,22,495,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(25,44]","$75,000 to $99,999",20,22,23,424.629775396315,63.3228410649044,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(25,44]","$100,000 to $149,999",21,22,23,508.419172352316,54.1153401356915,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(25,44]","$150,000 and over",20,22,22,466.131449782664,39.8423103914315,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(44,64]","Less than $14,999",17,17,17,705,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(44,64]","$35,000 to $49,999",22,22,23,503.14864135281,27.1535580278154,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(44,64]","$50,000 to $59,999",21,21,21,540,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(44,64]","$60,000 to $74,999",21,22,22,454.508066384628,52.4146772043346,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(44,64]","$75,000 to $99,999",22,23,23,333.604565780266,10.9079915851496,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(44,64]","$100,000 to $149,999",0,23,23,457.236000689908,44.5521385696325,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(44,64]","$150,000 and over",23,23,23,403,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(64,85]","Less than $14,999",22,22,22,555,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(64,85]","$15,000 to $24,999",1,4,23,438.143365982783,126.276198953496,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(64,85]","$25,000 to $34,999",20,20,20,645,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(64,85]","$35,000 to $49,999",0,21,21,482.678558170867,89.9601334097511,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(64,85]","$60,000 to $74,999",22,22,22,595,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(64,85]","$75,000 to $99,999",22,22,22,528.497017435449,69.9838638372111,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(64,85]","$100,000 to $149,999",20,20,23,546.660838640366,29.2512094899497,"Sleeping>5Hrs","CohAge","IncomeNew"
"Wednesday","(64,85]","$150,000 and over",22,22,22,510,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(14,25]","$25,000 to $34,999",1,21,21,458.788450671451,119.677747761465,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(14,25]","$35,000 to $49,999",22,22,22,600,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(14,25]","$60,000 to $74,999",22,22,22,545,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(14,25]","$75,000 to $99,999",4,4,21,442.167149434273,77.3705487890356,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(25,44]","Less than $14,999",0,22,22,502.761310527381,40.4462665978052,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(25,44]","$25,000 to $34,999",21,22,22,353.606817945551,56.8081102523055,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(25,44]","$35,000 to $49,999",23,23,23,430.670812592581,15.7325842895613,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(25,44]","$50,000 to $59,999",0,22,22,554.94026102793,74.4572929872368,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(25,44]","$60,000 to $74,999",4,12,21,521.666666666667,31.1804786897417,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(25,44]","$75,000 to $99,999",22,22,22,475,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(25,44]","$100,000 to $149,999",0,0,22,410.780244118131,97.2470393991107,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(25,44]","$150,000 and over",22,22,22,415.376920422703,6.92627824539503,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(44,64]","Less than $14,999",0,0,0,325,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(44,64]","$15,000 to $24,999",1,23,23,537.544435463743,126.563342014469,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(44,64]","$25,000 to $34,999",19,19,19,525,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(44,64]","$35,000 to $49,999",19,21,23,462.054825123338,61.4089466796534,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(44,64]","$50,000 to $59,999",22,22,22,411.3811940439,53.2872247062339,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(44,64]","$60,000 to $74,999",0,22,22,432.997226878935,54.3123335032238,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(44,64]","$75,000 to $99,999",3,22,22,483.745877798626,27.7985454506344,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(44,64]","$100,000 to $149,999",21,21,22,449.07340787858,21.5889570694942,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(44,64]","$150,000 and over",0,21,23,466.652375196783,33.2511592570665,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(64,85]","Less than $14,999",21,21,22,588.75298444342,156.126621155799,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(64,85]","$15,000 to $24,999",0,20,20,478.24236888137,1.47770983763836,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(64,85]","$25,000 to $34,999",23,23,23,500,0,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(64,85]","$35,000 to $49,999",1,1,22,508.065463210435,10.229018292413,"Sleeping>5Hrs","CohAge","IncomeNew"
"Monday","(64,85]","$50,000 to $59,999",4,4,22,388.221344672267,59.9736322831327,"Sleeping>5Hrs","CohAge","IncomeNew"
